Battery Pack Voltage (V),Battery Current (A),Battery Capacity (Kwh),Internal Resistance (ohm),Voc,SoC (%),Full Charge Battery Capacity (kwh),SoH (%),Available Energy (kwh),Power Drawn (W),Power (kW),Charge Current Capacity (Ah),Duration (hrs),Remainig Energy (kwh),Range150 (km),Speed (km/hr),Range145 (km),Speed (km/hr),Range140 (km),Speed (km/hr)
53.65,21.85,1.1722525,0.061538462,54.99461538,81.25426298,3.183216,81.25426298,2.585718105,1172.2525,1.1722525,54.4,2.489702517,0.952505129,150,60.24816176,145,58.23988971,140,56.23161765
54.1,22.55,1.219955,0.137984496,57.21155039,92.17512506,3.183216,92.17512506,2.901836678,1219.955,1.219955,54.4,2.412416851,1.124495047,150,62.17830882,145,60.10569853,140,58.03308824
53.65,21.83,1.1711795,0.124128312,56.35972106,87.97892148,3.183216,87.97892147,2.802138035,1171.1795,1.1711795,54.4,2.491983509,1.030391093,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.2,1.20102,0.13107511,57.00986745,91.18161306,3.183216,91.18161306,2.878538506,1201.02,1.20102,54.4,2.45045045,1.095109409,150,61.21323529,145,59.17279412,140,57.13235294
53.65,22.2,1.19103,0.064705882,55.08647059,81.70675167,3.183216,81.70675166,2.600039498,1191.03,1.19103,54.4,2.45045045,0.973151924,150,61.21323529,145,59.17279412,140,57.13235294
54.1,22.2,1.20102,0.219312602,58.96873977,100.8312304,3.183216,100.8312304,2.892929123,1201.02,1.20102,54.4,2.45045045,1.211003243,150,61.21323529,145,59.17279412,140,57.13235294
54.1,21.83,1.181003,0.130498534,56.94878299,90.88070439,3.183216,90.88070439,2.576207759,1181.003,1.181003,54.4,2.491983509,1.073303845,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.2,1.20102,0.130882353,57.00558824,91.16053318,3.183216,91.16053318,2.872701937,1201.02,1.20102,54.4,2.45045045,1.094856236,150,61.21323529,145,59.17279412,140,57.13235294
54.1,21.83,1.181003,0.130498534,56.94878299,90.88070439,3.183216,90.88070439,2.871123007,1181.003,1.181003,54.4,2.491983509,1.073303845,150,60.19301471,145,58.18658088,140,56.18014706
54.1,21.83,1.181003,0.196480938,58.38917889,97.97625067,3.183216,97.97625068,3.118795688,1181.003,1.181003,54.4,2.491983509,1.15710246,150,60.19301471,145,58.18658088,140,56.18014706
54.1,21.83,1.181003,0.186889819,58.17980474,96.94485095,3.183216,96.94485096,2.872701937,1181.003,1.181003,54.4,2.491983509,1.144921598,150,60.19301471,145,58.18658088,140,56.18014706
54.1,21.85,1.182085,0.124475524,56.81979021,90.24527197,3.183216,90.24527198,2.894653457,1182.085,1.182085,54.4,2.489702517,1.066775823,150,60.24816176,145,58.23988971,140,56.23161765
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,3.132207062,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.2,1.20102,0.207751938,58.71209302,99.56696071,3.183216,99.56696071,2.924644078,1201.02,1.20102,54.4,2.45045045,1.195819112,150,61.21323529,145,59.17279412,140,57.13235294
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,2.901836678,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,2.871716453,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.55,1.219955,0.219672131,59.05360656,101.2492934,3.183216,101.2492934,2.600039498,1219.955,1.219955,54.4,2.412416851,1.235195817,150,62.17830882,145,60.10569853,140,58.03308824
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,2.834671277,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.064516129,55.0583871,81.56840934,3.183216,81.56840934,2.926560321,1171.1795,1.1711795,54.4,2.491983509,0.955312489,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.130307467,56.49461201,88.6434089,3.183216,88.6434089,2.892929123,1171.1795,1.1711795,54.4,2.491983509,1.038173433,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,2.900091279,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,2.851886171,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.85,1.1722525,0.061538462,54.99461538,81.25426298,3.183216,81.25426298,2.892929123,1172.2525,1.1722525,54.4,2.489702517,0.952505129,150,60.24816176,145,58.23988971,140,56.23161765
54.1,21.85,1.182085,0.130882353,56.95977941,90.93487395,3.183216,90.93487395,2.871123007,1182.085,1.182085,54.4,2.489702517,1.074927505,150,60.24816176,145,58.23988971,140,56.23161765
54.1,21.83,1.181003,0.137770898,57.1075387,91.66275222,3.183216,91.66275223,2.877334263,1181.003,1.181003,54.4,2.491983509,1.082539854,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.18,1.199938,0.130498534,56.99445748,91.10570186,3.183216,91.10570188,2.892929123,1199.938,1.199938,54.4,2.452660054,1.093211937,150,61.15808824,145,59.11948529,140,57.08088235
54.1,21.83,1.181003,0.124128312,56.80972106,90.19567025,3.183216,90.19567026,2.586794004,1181.003,1.181003,54.4,2.491983509,1.065213572,150,60.19301471,145,58.18658088,140,56.18014706
54.1,21.83,1.181003,0.196480938,58.38917889,97.97625067,3.183216,97.97625068,2.872701937,1181.003,1.181003,54.4,2.491983509,1.15710246,150,60.19301471,145,58.18658088,140,56.18014706
53.65,22.18,1.189957,0.064516129,55.08096774,81.67964405,3.183216,81.67964405,3.169431424,1189.957,1.189957,54.4,2.452660054,0.971952642,150,61.15808824,145,59.11948529,140,57.08088235
54.1,21.83,1.181003,0.130498534,56.94878299,90.88070439,3.183216,90.88070439,2.872701937,1181.003,1.181003,54.4,2.491983509,1.073303845,150,60.19301471,145,58.18658088,140,56.18014706
53.65,22.18,1.189957,0.068006182,55.15837713,82.06097106,3.183216,82.06097107,2.900091279,1189.957,1.189957,54.4,2.452660054,0.976490269,150,61.15808824,145,59.11948529,140,57.08088235
54.1,22.18,1.199938,0.13755796,57.15103555,91.87702241,3.183216,91.87702242,2.901836678,1199.938,1.199938,54.4,2.452660054,1.102467305,150,61.15808824,145,59.11948529,140,57.08088235
53.65,21.85,1.1722525,0.12464986,56.37359944,88.04728788,3.183216,88.04728787,2.873299257,1172.2525,1.1722525,54.4,2.489702517,1.032136533,150,60.24816176,145,58.23988971,140,56.23161765
54.1,21.85,1.182085,0.197058824,58.40573529,98.05780933,3.183216,98.05780933,2.829527377,1182.085,1.182085,54.4,2.489702517,1.159126655,150,60.24816176,145,58.23988971,140,56.23161765
53.65,21.83,1.1711795,0.124128312,56.35972106,87.97892148,3.183216,87.97892147,3.169431424,1171.1795,1.1711795,54.4,2.491983509,1.030391093,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.130498534,56.49878299,88.66395562,3.183216,88.66395563,2.600902392,1171.1795,1.1711795,54.4,2.491983509,1.038414072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,22.2,1.19103,0.137984496,56.71325581,89.72047199,3.183216,89.720472,2.85599642,1191.03,1.19103,54.4,2.45045045,1.068597738,150,61.21323529,145,59.17279412,140,57.13235294
53.65,22.2,1.19103,0.064705882,55.08647059,81.70675167,3.183216,81.70675166,2.585718105,1191.03,1.19103,54.4,2.45045045,0.973151924,150,61.21323529,145,59.17279412,140,57.13235294
53.65,22.18,1.189957,0.068006182,55.15837713,82.06097106,3.183216,82.06097107,2.871123007,1189.957,1.189957,54.4,2.452660054,0.976490269,150,61.15808824,145,59.11948529,140,57.08088235
54.1,21.85,1.182085,0.197058824,58.40573529,98.05780933,3.183216,98.05780933,2.872701937,1182.085,1.182085,54.4,2.489702517,1.159126655,150,60.24816176,145,58.23988971,140,56.23161765
54.1,22.2,1.20102,0.12464986,56.86722689,90.4789502,3.183216,90.47895019,2.822365222,1201.02,1.20102,54.4,2.45045045,1.086670288,150,61.21323529,145,59.17279412,140,57.13235294
53.65,21.85,1.1722525,0.061538462,54.99461538,81.25426298,3.183216,81.25426298,3.118795688,1172.2525,1.1722525,54.4,2.489702517,0.952505129,150,60.24816176,145,58.23988971,140,56.23161765
54.1,22.18,1.199938,0.130498534,56.99445748,91.10570186,3.183216,91.10570188,2.872701937,1199.938,1.199938,54.4,2.452660054,1.093211937,150,61.15808824,145,59.11948529,140,57.08088235
54.1,22.2,1.20102,0.130882353,57.00558824,91.16053318,3.183216,91.16053318,2.880140419,1201.02,1.20102,54.4,2.45045045,1.094856236,150,61.21323529,145,59.17279412,140,57.13235294
54.1,21.83,1.181003,0.186889819,58.17980474,96.94485095,3.183216,96.94485096,2.894653457,1181.003,1.181003,54.4,2.491983509,1.144921598,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.064516129,55.0583871,81.56840934,3.183216,81.56840934,2.894653457,1171.1795,1.1711795,54.4,2.491983509,0.955312489,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.18,1.199938,0.124301676,56.85701117,90.42862647,3.183216,90.42862646,3.088341272,1199.938,1.199938,54.4,2.452660054,1.085087452,150,61.15808824,145,59.11948529,140,57.08088235
53.65,21.83,1.1711795,0.124128312,56.35972106,87.97892148,3.183216,87.97892147,2.925816753,1171.1795,1.1711795,54.4,2.491983509,1.030391093,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.124128312,56.35972106,87.97892148,3.183216,87.97892147,2.600902392,1171.1795,1.1711795,54.4,2.491983509,1.030391093,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.2,1.20102,0.219312602,58.96873977,100.8312304,3.183216,100.8312304,2.871123007,1201.02,1.20102,54.4,2.45045045,1.211003243,150,61.21323529,145,59.17279412,140,57.13235294
53.65,22.18,1.189957,0.064516129,55.08096774,81.67964405,3.183216,81.67964405,2.585718105,1189.957,1.189957,54.4,2.452660054,0.971952642,150,61.15808824,145,59.11948529,140,57.08088235
53.65,21.83,1.1711795,0.130498534,56.49878299,88.66395562,3.183216,88.66395563,3.209675859,1171.1795,1.1711795,54.4,2.491983509,1.038414072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.058432935,54.92559097,80.91424123,3.183216,80.91424123,2.892929123,1171.1795,1.1711795,54.4,2.491983509,0.947651006,150,60.19301471,145,58.18658088,140,56.18014706
54.1,21.85,1.182085,0.124475524,56.81979021,90.24527197,3.183216,90.24527198,2.871123007,1182.085,1.182085,54.4,2.489702517,1.066775823,150,60.24816176,145,58.23988971,140,56.23161765
53.65,21.83,1.1711795,0.064516129,55.0583871,81.56840934,3.183216,81.56840934,2.5864987,1171.1795,1.1711795,54.4,2.491983509,0.955312489,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.18,1.199938,0.130498534,56.99445748,91.10570186,3.183216,91.10570188,2.822365222,1199.938,1.199938,54.4,2.452660054,1.093211937,150,61.15808824,145,59.11948529,140,57.08088235
54.1,22.2,1.20102,0.130882353,57.00558824,91.16053318,3.183216,91.16053318,2.900091279,1201.02,1.20102,54.4,2.45045045,1.094856236,150,61.21323529,145,59.17279412,140,57.13235294
54.1,21.83,1.181003,0.196480938,58.38917889,97.97625067,3.183216,97.97625068,3.121391876,1181.003,1.181003,54.4,2.491983509,1.15710246,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,2.894653457,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.85,1.1722525,0.061538462,54.99461538,81.25426298,3.183216,81.25426298,3.166546293,1172.2525,1.1722525,54.4,2.489702517,0.952505129,150,60.24816176,145,58.23988971,140,56.23161765
53.65,22.18,1.189957,0.130498534,56.54445748,88.88895309,3.183216,88.88895309,2.5864987,1189.957,1.189957,54.4,2.452660054,1.05774032,150,61.15808824,145,59.11948529,140,57.08088235
54.1,22.18,1.199938,0.207109737,58.69369397,99.47632499,3.183216,99.47632498,2.934133329,1199.938,1.199938,54.4,2.452660054,1.193654225,150,61.15808824,145,59.11948529,140,57.08088235
54.1,22.2,1.20102,0.207751938,58.71209302,99.56696071,3.183216,99.56696071,2.800559105,1201.02,1.20102,54.4,2.45045045,1.195819112,150,61.21323529,145,59.17279412,140,57.13235294
54.1,21.83,1.181003,0.196480938,58.38917889,97.97625067,3.183216,97.97625068,2.902507696,1181.003,1.181003,54.4,2.491983509,1.15710246,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,2.600902392,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,22.2,1.19103,0.068217054,55.1644186,82.09073204,3.183216,82.09073205,3.209675859,1191.03,1.19103,54.4,2.45045045,0.977725246,150,61.21323529,145,59.17279412,140,57.13235294
53.65,22.18,1.189957,0.058510638,54.94776596,81.02347762,3.183216,81.02347761,2.892929123,1189.957,1.189957,54.4,2.452660054,0.964144544,150,61.15808824,145,59.11948529,140,57.08088235
54.1,21.85,1.182085,0.130882353,56.95977941,90.93487395,3.183216,90.93487395,2.901836678,1182.085,1.182085,54.4,2.489702517,1.074927505,150,60.24816176,145,58.23988971,140,56.23161765
54.1,22.2,1.20102,0.130882353,57.00558824,91.16053318,3.183216,91.16053318,2.892929123,1201.02,1.20102,54.4,2.45045045,1.094856236,150,61.21323529,145,59.17279412,140,57.13235294
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,3.118795688,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,22.18,1.189957,0.13755796,56.70103555,89.66027364,3.183216,89.66027364,3.085964007,1189.957,1.189957,54.4,2.452660054,1.066918702,150,61.15808824,145,59.11948529,140,57.08088235
53.65,21.85,1.1722525,0.130882353,56.50977941,88.71812518,3.183216,88.71812519,2.872701937,1172.2525,1.1722525,54.4,2.489702517,1.04000044,150,60.24816176,145,58.23988971,140,56.23161765
53.65,21.85,1.1722525,0.130882353,56.50977941,88.71812518,3.183216,88.71812519,2.585718105,1172.2525,1.1722525,54.4,2.489702517,1.04000044,150,60.24816176,145,58.23988971,140,56.23161765
54.1,22.5,1.21725,0.136923077,57.18076923,92.02349375,3.183216,92.02349376,3.169431424,1217.25,1.21725,54.4,2.417777778,1.120155978,150,62.04044118,145,59.97242647,140,57.90441176
53.65,21.83,1.1711795,0.064516129,55.0583871,81.56840934,3.183216,81.56840934,2.585718105,1171.1795,1.1711795,54.4,2.491983509,0.955312489,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.18,1.199938,0.13755796,57.15103555,91.87702241,3.183216,91.87702242,2.585718105,1199.938,1.199938,54.4,2.452660054,1.102467305,150,61.15808824,145,59.11948529,140,57.08088235
53.65,21.49,1.1529385,0.124301676,56.32124302,87.78937447,3.183216,87.78937446,3.222983707,1152.9385,1.1529385,54.4,2.531409958,1.012157497,150,59.25551471,145,57.28033088,140,55.30514706
54.1,21.83,1.181003,0.186889819,58.17980474,96.94485095,3.183216,96.94485096,2.585718105,1181.003,1.181003,54.4,2.491983509,1.144921598,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,2.596498657,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
54.1,21.83,1.181003,0.124128312,56.80972106,90.19567025,3.183216,90.19567026,2.821711175,1181.003,1.181003,54.4,2.491983509,1.065213572,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.061452514,54.99150838,81.23895754,3.183216,81.23895755,2.585718105,1171.1795,1.1711795,54.4,2.491983509,0.951454017,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.85,1.1722525,0.124475524,56.36979021,88.0285232,3.183216,88.0285232,2.585718105,1172.2525,1.1722525,54.4,2.489702517,1.031916564,150,60.24816176,145,58.23988971,140,56.23161765
53.65,21.85,1.1722525,0.124475524,56.36979021,88.0285232,3.183216,88.0285232,2.5864987,1172.2525,1.1722525,54.4,2.489702517,1.031916564,150,60.24816176,145,58.23988971,140,56.23161765
54.1,21.85,1.182085,0.187412587,58.19496503,97.01953219,3.183216,97.0195322,2.894653457,1182.085,1.182085,54.4,2.489702517,1.146853337,150,60.24816176,145,58.23988971,140,56.23161765
54.1,21.83,1.181003,0.130307467,56.94461201,90.86015766,3.183216,90.86015765,2.917823395,1181.003,1.181003,54.4,2.491983509,1.073061188,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.85,1.1722525,0.124475524,56.36979021,88.0285232,3.183216,88.0285232,2.900091279,1172.2525,1.1722525,54.4,2.489702517,1.031916564,150,60.24816176,145,58.23988971,140,56.23161765
53.65,21.85,1.1722525,0.061538462,54.99461538,81.25426298,3.183216,81.25426298,2.871123007,1172.2525,1.1722525,54.4,2.489702517,0.952505129,150,60.24816176,145,58.23988971,140,56.23161765
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,3.118795688,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.130307467,56.49461201,88.6434089,3.183216,88.6434089,2.600039498,1171.1795,1.1711795,54.4,2.491983509,1.038173433,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.058588549,54.92898802,80.93097545,3.183216,80.93097543,2.892929123,1171.1795,1.1711795,54.4,2.491983509,0.947846994,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.064516129,55.0583871,81.56840934,3.183216,81.56840934,2.612177961,1171.1795,1.1711795,54.4,2.491983509,0.955312489,150,60.19301471,145,58.18658088,140,56.18014706
54.1,21.85,1.182085,0.124475524,56.81979021,90.24527197,3.183216,90.24527198,2.924644078,1182.085,1.182085,54.4,2.489702517,1.066775823,150,60.24816176,145,58.23988971,140,56.23161765
53.65,22.18,1.189957,0.130498534,56.54445748,88.88895309,3.183216,88.88895309,2.802735355,1189.957,1.189957,54.4,2.452660054,1.05774032,150,61.15808824,145,59.11948529,140,57.08088235
54.1,21.85,1.182085,0.197058824,58.40573529,98.05780933,3.183216,98.05780933,3.121391876,1182.085,1.182085,54.4,2.489702517,1.159126655,150,60.24816176,145,58.23988971,140,56.23161765
54.1,21.85,1.182085,0.196769457,58.39941263,98.02666319,3.183216,98.02666319,2.800559105,1182.085,1.182085,54.4,2.489702517,1.158758482,150,60.24816176,145,58.23988971,140,56.23161765
53.65,22.18,1.189957,0.118508655,56.27852197,87.57892596,3.183216,87.57892597,2.822365222,1189.957,1.189957,54.4,2.452660054,1.04215156,150,61.15808824,145,59.11948529,140,57.08088235
53.65,21.85,1.1722525,0.137770898,56.66029412,89.45957693,3.183216,89.45957692,2.85599642,1172.2525,1.1722525,54.4,2.489702517,1.048692127,150,60.24816176,145,58.23988971,140,56.23161765
53.65,21.85,1.1722525,0.061538462,54.99461538,81.25426298,3.183216,81.25426298,2.600902392,1172.2525,1.1722525,54.4,2.489702517,0.952505129,150,60.24816176,145,58.23988971,140,56.23161765
53.65,21.49,1.1529385,0.058588549,54.90906791,80.83284684,3.183216,80.83284684,2.612177961,1152.9385,1.1529385,54.4,2.531409958,0.931953012,150,59.25551471,145,57.28033088,140,55.30514706
53.65,22.5,1.207125,0.067692308,55.17307692,82.13338386,3.183216,82.13338385,3.121391876,1207.125,1.207125,54.4,2.417777778,0.99145261,150,62.04044118,145,59.97242647,140,57.90441176
53.65,21.83,1.1711795,0.064516129,55.0583871,81.56840934,3.183216,81.56840934,2.880140419,1171.1795,1.1711795,54.4,2.491983509,0.955312489,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.130498534,56.49878299,88.66395562,3.183216,88.66395563,2.5864987,1171.1795,1.1711795,54.4,2.491983509,1.038414072,150,60.19301471,145,58.18658088,140,56.18014706
53.65,21.83,1.1711795,0.061366806,54.98963738,81.22974078,3.183216,81.22974077,2.900091279,1171.1795,1.1711795,54.4,2.491983509,0.951346072,150,60.19301471,145,58.18658088,140,56.18014706
54.1,22.18,1.199938,0.130690162,56.99870778,91.12663932,3.183216,91.12663932,2.901836678,1199.938,1.199938,54.4,2.452660054,1.093463173,150,61.15808824,145,59.11948529,140,57.08088235
